word,count,GPE,date,article_index
Bosnia_2015-10-15_7781,2,Bosnia,2015-10-15,7781
Birmingham_2008-10-01_4093,2,Birmingham,2008-10-01,4093
Sudan_2001-09-12_424,2,Sudan,2001-09-12,424
Afghanistan_2008-10-01_4093,2,Afghanistan,2008-10-01,4093
UK_2008-10-01_4093,2,UK,2008-10-01,4093
Peshawar_2015-10-13_7776,2,Peshawar,2015-10-13,7776
Syria_2015-10-15_7779,2,Syria,2015-10-15,7779
Finland_2008-10-01_4093,2,Finland,2008-10-01,4093
America_2008-10-01_4093,2,America,2008-10-01,4093
Island_2015-10-15_7778,2,Island,2015-10-15,7778
Edward_2015-10-15_7778,2,Edward,2015-10-15,7778
Prince_2015-10-15_7778,2,Prince,2015-10-15,7778
Afghanistan_2008-10-01_4094,2,Afghanistan,2008-10-01,4094
Chicago_2008-10-01_4095,2,Chicago,2008-10-01,4095
Alaska_2008-10-01_4095,2,Alaska,2008-10-01,4095
Iraq_2008-10-01_4095,2,Iraq,2008-10-01,4095
Iran_2008-10-01_4095,2,Iran,2008-10-01,4095
Afghanistan_2015-10-13_7777,2,Afghanistan,2015-10-13,7777
Bagram_2001-10-30_1133,2,Bagram,2001-10-30,1133
Kunduz_2015-10-04_7761,2,Kunduz,2015-10-04,7761
Afghanistan_2015-10-04_7761,2,Afghanistan,2015-10-04,7761
Britain_2015-09-12_7740,2,Britain,2015-09-12,7740
Kabul_2015-10-04_7761,2,Kabul,2015-10-04,7761
Britain_2001-10-30_1127,2,Britain,2001-10-30,1127
Pakistan_2008-10-27_4140,2,Pakistan,2008-10-27,4140
Israel_2008-10-27_4140,2,Israel,2008-10-27,4140
Ankara_2008-10-27_4140,2,Ankara,2008-10-27,4140
Russia_2001-09-12_428,2,Russia,2001-09-12,428
Britain_2001-10-30_1126,2,Britain,2001-10-30,1126
Afghanistan_2008-10-29_4141,2,Afghanistan,2008-10-29,4141
Estonia_2008-10-29_4141,2,Estonia,2008-10-29,4141
Iraq_2008-10-29_4142,2,Iraq,2008-10-29,4142
Greece_2008-10-30_4143,2,Greece,2008-10-30,4143
Vietnam_2015-09-18_7744,2,Vietnam,2015-09-18,7744
Afghanistan_2008-10-30_4144,2,Afghanistan,2008-10-30,4144
London_2001-10-30_1125,2,London,2001-10-30,1125
Kabul_2001-10-30_1125,2,Kabul,2001-10-30,1125
Kabul_2015-09-18_7744,2,Kabul,2015-09-18,7744
Libya_2015-09-18_7744,2,Libya,2015-09-18,7744
Afghanistan_2001-10-30_1124,2,Afghanistan,2001-10-30,1124
Pakistan_2008-10-31_4147,2,Pakistan,2008-10-31,4147
Pakistan_2015-09-16_7742,2,Pakistan,2015-09-16,7742
Mosul_2015-09-12_7740,2,Mosul,2015-09-12,7740
Iraq_2008-11-01_4150,2,Iraq,2008-11-01,4150
Northern_2008-11-01_4150,2,Northern,2008-11-01,4150
Ireland_2008-11-01_4150,2,Ireland,2008-11-01,4150
Afghanistan_2015-09-12_7740,2,Afghanistan,2015-09-12,7740
Iraq_2008-11-02_4151,2,Iraq,2008-11-02,4151
UK_2008-11-02_4151,2,UK,2008-11-02,4151
Kabul_2015-09-12_7740,2,Kabul,2015-09-12,7740
Munich_2015-09-12_7740,2,Munich,2015-09-12,7740
Turkey_2015-09-12_7740,2,Turkey,2015-09-12,7740
Afghanistan_2008-10-27_4139,2,Afghanistan,2008-10-27,4139
Afghanistan_2008-10-27_4138,2,Afghanistan,2008-10-27,4138
Kabul_2008-10-27_4138,2,Kabul,2008-10-27,4138
Iraq_2008-10-21_4130,2,Iraq,2008-10-21,4130
Kabul_2015-10-03_7759,2,Kabul,2015-10-03,7759
America_2001-09-12_428,2,America,2001-09-12,428
Kabul_2008-10-20_4122,2,Kabul,2008-10-20,4122
Iran_2008-10-20_4122,2,Iran,2008-10-20,4122
Plibersek_2015-09-29_7754,2,Plibersek,2015-09-29,7754
Kosovo_2001-10-30_1130,2,Kosovo,2001-10-30,1130
Russia_2008-10-20_4124,2,Russia,2008-10-20,4124
UK_2008-10-21_4125,2,UK,2008-10-21,4125
Washington_2001-10-30_1130,2,Washington,2001-10-30,1130
Pakistan_2008-10-21_4127,2,Pakistan,2008-10-21,4127
UK_2015-09-29_7753,2,UK,2015-09-29,7753
Britain_2001-10-30_1129,2,Britain,2001-10-30,1129
Kabul_2008-10-21_4130,2,Kabul,2008-10-21,4130
Iran_2001-09-12_428,2,Iran,2001-09-12,428
Turkey_2015-09-19_7747,2,Turkey,2015-09-19,7747
Paris_2015-09-25_7751,2,Paris,2015-09-25,7751
India_2008-10-23_4133,2,India,2008-10-23,4133
Islamabad_2008-10-23_4133,2,Islamabad,2008-10-23,4133
Iran_2008-10-23_4134,2,Iran,2008-10-23,4134
Afghanistan_2008-10-23_4134,2,Afghanistan,2008-10-23,4134
Iran_2015-09-25_7751,2,Iran,2015-09-25,7751
Mail_2015-09-21_7749,2,Mail,2015-09-21,7749
America_2008-10-23_4135,2,America,2008-10-23,4135
Pakistan_2001-10-30_1128,2,Pakistan,2001-10-30,1128
Zimbabwe_2008-10-26_4137,2,Zimbabwe,2008-10-26,4137
York_2015-09-19_7747,2,York,2015-09-19,7747
New_2015-09-19_7747,2,New,2015-09-19,7747
UK_2015-09-19_7747,2,UK,2015-09-19,7747
UK_2008-02-06_3700,2,UK,2008-02-06,3700
Tunisia_2016-12-29_8092,2,Tunisia,2016-12-29,8092
Pakistan_2008-02-05_3699,2,Pakistan,2008-02-05,3699
Washington_2006-10-19_3108,2,Washington,2006-10-19,3108
Afghanistan_2019-04-03_8462,2,Afghanistan,2019-04-03,8462
Britain_2006-10-17_3102,2,Britain,2006-10-17,3102
Gaza_2001-03-05_270,2,Gaza,2001-03-05,270
Britain_2006-10-18_3103,2,Britain,2006-10-18,3103
Iran_2006-10-18_3104,2,Iran,2006-10-18,3104
Syria_2006-10-18_3104,2,Syria,2006-10-18,3104
Gadigal_2019-04-01_8460,2,Gadigal,2019-04-01,8460
UK_2006-10-18_3104,2,UK,2006-10-18,3104
Strip_2001-03-05_270,2,Strip,2001-03-05,270
Hague_2001-03-06_271,2,Hague,2001-03-06,271
Afghanistan_2006-10-19_3105,2,Afghanistan,2006-10-19,3105
Iraq_2019-03-16_8456,2,Iraq,2019-03-16,8456
Ireland_2001-11-16_1349,2,Ireland,2001-11-16,1349
Paris_2019-03-14_8455,2,Paris,2019-03-14,8455
Bonn_2006-10-19_3108,2,Bonn,2006-10-19,3108
Kabul_2006-10-15_3099,2,Kabul,2006-10-15,3099
Islamabad_2019-03-08_8454,2,Islamabad,2019-03-08,8454
UK_2019-03-06_8453,2,UK,2019-03-06,8453
province_2019-03-06_8453,2,province,2019-03-06,8453
London_2006-10-20_3109,2,London,2006-10-20,3109
UK_2006-10-22_3110,2,UK,2006-10-22,3110
North_2006-10-22_3110,2,North,2006-10-22,3110
Korea_2006-10-22_3110,2,Korea,2006-10-22,3110
Republic_2006-10-25_3112,2,Republic,2006-10-25,3112
London_2019-03-05_8452,2,London,2019-03-05,8452
Russia_2019-03-05_8452,2,Russia,2019-03-05,8452
Afghanistan_2006-10-25_3112,2,Afghanistan,2006-10-25,3112
Japan_2019-03-05_8452,2,Japan,2019-03-05,8452
Afghanistan_2006-10-28_3114,2,Afghanistan,2006-10-28,3114
Iran_2006-10-28_3114,2,Iran,2006-10-28,3114
Pakistan_2001-03-05_268,2,Pakistan,2001-03-05,268
Afghanistan_2019-04-18_8466,2,Afghanistan,2019-04-18,8466
Japan_2001-03-10_274,2,Japan,2001-03-10,274
Iraq_2006-10-10_3093,2,Iraq,2006-10-10,3093
America_2019-05-23_8478,2,America,2019-05-23,8478
Afghanistan_2001-11-16_1354,2,Afghanistan,2001-11-16,1354
Pakistan_2001-03-03_265,2,Pakistan,2001-03-03,265
west_2006-10-03_3088,2,west,2006-10-03,3088
Kandahar_2001-11-16_1354,2,Kandahar,2001-11-16,1354
Kabul_2019-05-23_8476,2,Kabul,2019-05-23,8476
Kabul_2001-03-03_265,2,Kabul,2001-03-03,265
Belbacha_2006-10-03_3088,2,Belbacha,2006-10-03,3088
Afghanistan_2006-10-05_3089,2,Afghanistan,2006-10-05,3089
Sydney_2019-05-15_8475,2,Sydney,2019-05-15,8475
Britain_2001-11-16_1353,2,Britain,2001-11-16,1353
Afghanistan_2006-10-08_3091,2,Afghanistan,2006-10-08,3091
Britain_2006-10-08_3091,2,Britain,2006-10-08,3091
Britain_2001-11-16_1352,2,Britain,2001-11-16,1352
Kabul_2001-11-16_1352,2,Kabul,2001-11-16,1352
Florida_2019-04-20_8467,2,Florida,2019-04-20,8467
Kabul_2006-10-10_3094,2,Kabul,2006-10-10,3094
Turkey_2019-05-11_8473,2,Turkey,2019-05-11,8473
Iran_2019-05-11_8473,2,Iran,2019-05-11,8473
Kabul_2019-05-08_8472,2,Kabul,2019-05-08,8472
Pakistan_2019-05-08_8471,2,Pakistan,2019-05-08,8471
Baghdad_2006-10-10_3094,2,Baghdad,2006-10-10,3094
France_2006-10-11_3095,2,France,2006-10-11,3095
Jamal_2001-03-04_267,2,Jamal,2001-03-04,267
Masood_2019-05-07_8469,2,Masood,2019-05-07,8469
Afghanistan_2006-10-11_3095,2,Afghanistan,2006-10-11,3095
North_2006-10-11_3095,2,North,2006-10-11,3095
Korea_2006-10-11_3095,2,Korea,2006-10-11,3095
Kandahar_2001-11-16_1351,2,Kandahar,2001-11-16,1351
New_2019-04-20_8467,2,New,2019-04-20,8467
Hollywood_2001-11-16_1348,2,Hollywood,2001-11-16,1348
Khashoggi_2019-02-26_8449,2,Khashoggi,2019-02-26,8449
Helmand_2006-10-02_3087,2,Helmand,2006-10-02,3087
Gaza_2018-12-26_8434,2,Gaza,2018-12-26,8434
China_2019-01-21_8436,2,China,2019-01-21,8436
UK_2006-11-23_3135,2,UK,2006-11-23,3135
Afghanistan_2006-11-23_3135,2,Afghanistan,2006-11-23,3135
New_2019-01-21_8436,2,New,2019-01-21,8436
London_2006-11-23_3135,2,London,2006-11-23,3135
Wales_2006-11-23_3135,2,Wales,2006-11-23,3135
California_2019-01-21_8436,2,California,2019-01-21,8436
Austria_2001-03-15_280,2,Austria,2001-03-15,280
Germany_2018-12-26_8434,2,Germany,2018-12-26,8434
India_2018-12-26_8434,2,India,2018-12-26,8434
Paris_2018-12-26_8434,2,Paris,2018-12-26,8434
Tokyo_2006-11-27_3138,2,Tokyo,2006-11-27,3138
Kabul_2001-03-15_280,2,Kabul,2001-03-15,280
Iraq_2018-12-26_8434,2,Iraq,2018-12-26,8434
Badakhshan_2006-11-28_3139,2,Badakhshan,2006-11-28,3139
Pakistan_2006-11-20_3132,2,Pakistan,2006-11-20,3132
Britain_2006-11-29_3140,2,Britain,2006-11-29,3140
Australia_2018-12-22_8433,2,Australia,2018-12-22,8433
Guinea_2018-12-22_8433,2,Guinea,2018-12-22,8433
New_2018-12-22_8433,2,New,2018-12-22,8433
Narges_2018-12-19_8432,2,Narges,2018-12-19,8432
Kabul_2006-11-30_3141,2,Kabul,2006-11-30,3141
Nauru_2018-12-19_8432,2,Nauru,2018-12-19,8432
Britain_2001-03-20_283,2,Britain,2001-03-20,283
Pakistan_2006-11-30_3141,2,Pakistan,2006-11-30,3141
Iran_2006-11-30_3141,2,Iran,2006-11-30,3141
Washington_2006-11-30_3142,2,Washington,2006-11-30,3142
Afghanistan_2001-11-16_1344,2,Afghanistan,2001-11-16,1344
London_2006-11-30_3142,2,London,2006-11-30,3142
Afghanistan_2006-11-30_3142,2,Afghanistan,2006-11-30,3142
Afghanistan_2006-11-23_3134,2,Afghanistan,2006-11-23,3134
Helmand_2006-11-20_3132,2,Helmand,2006-11-20,3132
Israel_2019-02-26_8449,2,Israel,2019-02-26,8449
Kabul_2019-02-07_8442,2,Kabul,2019-02-07,8442
London_2001-03-10_274,2,London,2001-03-10,274
Iraq_2006-11-02_3119,2,Iraq,2006-11-02,3119
Iran_2006-11-03_3120,2,Iran,2006-11-03,3120
Britain_2019-02-14_8447,2,Britain,2019-02-14,8447
Iraq_2006-11-03_3122,2,Iraq,2006-11-03,3122
Afghanistan_2019-02-10_8445,2,Afghanistan,2019-02-10,8445
Pakistan_2006-11-09_3123,2,Pakistan,2006-11-09,3123
Afghanistan_2006-11-09_3123,2,Afghanistan,2006-11-09,3123
Moscow_2019-02-09_8444,2,Moscow,2019-02-09,8444
Washington_2019-02-08_8443,2,Washington,2019-02-08,8443
Newcastle_2006-11-10_3124,2,Newcastle,2006-11-10,3124
Bagram_2001-03-11_275,2,Bagram,2001-03-11,275
Afghanistan_2006-11-13_3126,2,Afghanistan,2006-11-13,3126
Kabul_2006-11-13_3126,2,Kabul,2006-11-13,3126
America_2019-02-07_8442,2,America,2019-02-07,8442
Qatar_2019-01-26_8437,2,Qatar,2019-01-26,8437
Qatar_2019-02-07_8442,2,Qatar,2019-02-07,8442
Lebanon_2006-11-14_3127,2,Lebanon,2006-11-14,3127
Kabul_2019-02-06_8441,2,Kabul,2019-02-06,8441
Pakistan_2001-03-13_278,2,Pakistan,2001-03-13,278
Moscow_2019-02-06_8440,2,Moscow,2019-02-06,8440
Afghanistan_2019-02-06_8440,2,Afghanistan,2019-02-06,8440
America_2019-02-03_8439,2,America,2019-02-03,8439
Afghanistan_2001-03-13_278,2,Afghanistan,2001-03-13,278
Afghanistan_2001-03-13_279,2,Afghanistan,2001-03-13,279
China_2019-01-28_8438,2,China,2019-01-28,8438
UK_2019-01-28_8438,2,UK,2019-01-28,8438
Britain_2006-11-20_3131,2,Britain,2006-11-20,3131
Tirana_2001-03-15_280,2,Tirana,2001-03-15,280
Iraq_2006-11-20_3131,2,Iraq,2006-11-20,3131
Afghanistan_2001-11-17_1355,2,Afghanistan,2001-11-17,1355
Queensland_2019-06-13_8481,2,Queensland,2019-06-13,8481
Karzai_2008-02-05_3699,2,Karzai,2008-02-05,3699
France_2006-09-12_3055,2,France,2006-09-12,3055
Madrid_2019-09-10_8507,2,Madrid,2019-09-10,8507
Pakistan_2006-09-10_3049,2,Pakistan,2006-09-10,3049
Karzai_2006-09-10_3049,2,Karzai,2006-09-10,3049
India_2019-09-09_8505,2,India,2019-09-09,8505
Britain_2019-09-09_8505,2,Britain,2019-09-09,8505
Musharraf_2006-09-11_3051,2,Musharraf,2006-09-11,3051
UK_2019-09-09_8505,2,UK,2019-09-09,8505
Dublin_2019-09-09_8505,2,Dublin,2019-09-09,8505
England_2019-09-08_8504,2,England,2019-09-08,8504
Beirut_2006-09-12_3052,2,Beirut,2006-09-12,3052
Afghanistan_2006-09-12_3052,2,Afghanistan,2006-09-12,3052
Iraq_2006-09-12_3052,2,Iraq,2006-09-12,3052
Britain_2006-09-12_3053,2,Britain,2006-09-12,3053
Northern_2006-09-12_3053,2,Northern,2006-09-12,3053
Spain_2006-09-12_3055,2,Spain,2006-09-12,3055
San_2019-09-10_8507,2,San,2019-09-10,8507
America_2006-09-12_3056,2,America,2006-09-12,3056
Iran_2019-09-08_8502,2,Iran,2019-09-08,8502
Iraq_2006-09-12_3056,2,Iraq,2006-09-12,3056
Afghanistan_2006-09-13_3057,2,Afghanistan,2006-09-13,3057
Afghanistan_2019-09-08_8502,2,Afghanistan,2019-09-08,8502
Palestine_2006-09-13_3057,2,Palestine,2006-09-13,3057
Britain_2006-09-13_3058,2,Britain,2006-09-13,3058
New_2019-09-05_8501,2,New,2019-09-05,8501
Washington_2019-09-05_8501,2,Washington,2019-09-05,8501
Saudi_2001-02-22_258,2,Saudi,2001-02-22,258
Britain_2006-09-13_3059,2,Britain,2006-09-13,3059
Arabia_2001-02-22_258,2,Arabia,2001-02-22,258
Britain_2019-09-04_8500,2,Britain,2019-09-04,8500
Britain_2006-09-14_3060,2,Britain,2006-09-14,3060
Kabul_2001-11-18_1362,2,Kabul,2001-11-18,1362
Quentin_2019-09-10_8507,2,Quentin,2019-09-10,8507
Afghanistan_2006-09-14_3060,2,Afghanistan,2006-09-14,3060
England_2019-09-11_8511,2,England,2019-09-11,8511
Afghanistan_2006-09-05_3038,2,Afghanistan,2006-09-05,3038
Tehran_2019-09-11_8514,2,Tehran,2019-09-11,8514
Afghanistan_2006-09-05_3039,2,Afghanistan,2006-09-05,3039
Britain_2001-02-21_257,2,Britain,2001-02-21,257
Kingdom_2006-09-05_3040,2,Kingdom,2006-09-05,3040
Afghanistan_2019-09-11_8513,2,Afghanistan,2019-09-11,8513
Washington_2019-09-11_8512,2,Washington,2019-09-11,8512
Afghanistan_2019-09-11_8512,2,Afghanistan,2019-09-11,8512
Korea_2019-09-11_8512,2,Korea,2019-09-11,8512
North_2019-09-11_8512,2,North,2019-09-11,8512
America_2019-09-11_8512,2,America,2019-09-11,8512
Afghanistan_2006-09-07_3042,2,Afghanistan,2006-09-07,3042
Saudi_2006-09-07_3042,2,Saudi,2006-09-07,3042
Arabia_2006-09-07_3042,2,Arabia,2006-09-07,3042
Syria_2019-09-11_8511,2,Syria,2019-09-11,8511
USA_2006-09-10_3048,2,USA,2006-09-10,3048
Iran_2001-02-21_257,2,Iran,2001-02-21,257
America_2006-09-07_3044,2,America,2006-09-07,3044
Britain_2019-09-11_8511,2,Britain,2019-09-11,8511
Australia_2019-09-11_8511,2,Australia,2019-09-11,8511
Iran_2019-09-10_8509,2,Iran,2019-09-10,8509
Korea_2019-09-10_8508,2,Korea,2019-09-10,8508
North_2019-09-10_8508,2,North,2019-09-10,8508
Russia_2019-09-10_8508,2,Russia,2019-09-10,8508
Iraq_2006-09-09_3047,2,Iraq,2006-09-09,3047
Iran_2019-09-10_8508,2,Iran,2019-09-10,8508
UK_2006-09-09_3047,2,UK,2006-09-09,3047
Afghanistan_2006-09-09_3047,2,Afghanistan,2006-09-09,3047
America_2006-09-09_3047,2,America,2006-09-09,3047
Washington_2019-09-10_8508,2,Washington,2019-09-10,8508
Britain_2019-09-03_8498,2,Britain,2019-09-03,8498
Vegas_2019-09-03_8498,2,Vegas,2019-09-03,8498
Afghanistan_2006-09-29_3085,2,Afghanistan,2006-09-29,3085
Durbaba_2019-07-05_8485,2,Durbaba,2019-07-05,8485
Bosnia_2006-09-19_3071,2,Bosnia,2006-09-19,3071
Kosovo_2006-09-19_3071,2,Kosovo,2006-09-19,3071
York_2019-07-08_8487,2,York,2019-07-08,8487
Britain_2006-09-19_3071,2,Britain,2006-09-19,3071
UK_2019-07-08_8487,2,UK,2019-07-08,8487
Kabul_2001-03-02_263,2,Kabul,2001-03-02,263
United_2006-09-22_3073,2,United,2006-09-22,3073
States_2006-09-22_3073,2,States,2006-09-22,3073
Afghanistan_2006-09-22_3073,2,Afghanistan,2006-09-22,3073
Helmand_2006-09-23_3075,2,Helmand,2006-09-23,3075
Afghanistan_2001-11-17_1357,2,Afghanistan,2001-11-17,1357
Helmand_2006-09-23_3076,2,Helmand,2006-09-23,3076
Iraq_2006-09-23_3076,2,Iraq,2006-09-23,3076
Baloch_2019-07-08_8486,2,Baloch,2019-07-08,8486
Mail_2006-09-25_3077,2,Mail,2006-09-25,3077
Kandahar_2006-09-19_3070,2,Kandahar,2006-09-19,3070
York_2001-11-17_1356,2,York,2001-11-17,1356
Washington_2006-09-25_3078,2,Washington,2006-09-25,3078
Lebanon_2006-09-26_3079,2,Lebanon,2006-09-26,3079
New_2001-11-17_1356,2,New,2001-11-17,1356
Nauru_2019-06-19_8483,2,Nauru,2019-06-19,8483
York_2019-06-19_8483,2,York,2019-06-19,8483
Afghanistan_2006-09-26_3080,2,Afghanistan,2006-09-26,3080
Afghanistan_2019-06-19_8483,2,Afghanistan,2019-06-19,8483
Afghanistan_2019-06-16_8482,2,Afghanistan,2019-06-16,8482
Republic_2019-06-16_8482,2,Republic,2019-06-16,8482
Iraq_2006-09-28_3082,2,Iraq,2006-09-28,3082
Kabul_2006-09-28_3082,2,Kabul,2006-09-28,3082
Zealand_2019-06-13_8481,2,Zealand,2019-06-13,8481
Britain_2006-09-29_3084,2,Britain,2006-09-29,3084
Iraq_2006-09-19_3071,2,Iraq,2006-09-19,3071
Japan_2001-03-01_262,2,Japan,2001-03-01,262
Germany_2006-09-14_3060,2,Germany,2006-09-14,3060
Karzai_2006-09-16_3065,2,Karzai,2006-09-16,3065
Lebanon_2006-09-14_3060,2,Lebanon,2006-09-14,3060
Las_2019-09-03_8498,2,Las,2019-09-03,8498
Syria_2019-08-19_8497,2,Syria,2019-08-19,8497
Iraq_2019-08-19_8497,2,Iraq,2019-08-19,8497
America_2006-09-14_3062,2,America,2006-09-14,3062
Afghanistan_2006-09-14_3063,2,Afghanistan,2006-09-14,3063
America_2006-09-15_3064,2,America,2006-09-15,3064
America_2019-08-17_8495,2,America,2019-08-17,8495
Britain_2006-09-15_3064,2,Britain,2006-09-15,3064
Afghanistan_2019-08-17_8495,2,Afghanistan,2019-08-17,8495
Beijing_2019-08-11_8494,2,Beijing,2019-08-11,8494
Pyongyang_2019-08-11_8494,2,Pyongyang,2019-08-11,8494
Kabul_2001-11-17_1359,2,Kabul,2001-11-17,1359
Venezuela_2019-08-11_8494,2,Venezuela,2019-08-11,8494
Kabul_2001-02-27_260,2,Kabul,2001-02-27,260
China_2019-07-21_8488,2,China,2019-07-21,8488
America_2019-08-10_8493,2,America,2019-08-10,8493
Afghanistan_2001-11-17_1358,2,Afghanistan,2001-11-17,1358
China_2006-09-18_3066,2,China,2006-09-18,3066
Cordoba_2006-09-18_3066,2,Cordoba,2006-09-18,3066
Baltimore_2019-07-29_8491,2,Baltimore,2019-07-29,8491
Spain_2006-09-18_3066,2,Spain,2006-09-18,3066
Washington_2019-07-23_8490,2,Washington,2019-07-23,8490
Modi_2019-07-23_8490,2,Modi,2019-07-23,8490
Germany_2001-03-01_262,2,Germany,2001-03-01,262
Islamabad_2019-07-22_8489,2,Islamabad,2019-07-22,8489
Kabul_2006-09-19_3068,2,Kabul,2006-09-19,3068
Florida_2001-11-17_1357,2,Florida,2001-11-17,1357
Vietnam_2001-11-17_1357,2,Vietnam,2001-11-17,1357
Pakistan_2001-03-01_262,2,Pakistan,2001-03-01,262
Italy_2018-12-16_8431,2,Italy,2018-12-16,8431
Macedonia_2001-03-20_283,2,Macedonia,2001-03-20,283
Afghanistan_2006-11-30_3143,2,Afghanistan,2006-11-30,3143
Britain_2007-02-20_3228,2,Britain,2007-02-20,3228
Britain_2007-02-08_3221,2,Britain,2007-02-08,3221
Iraq_2007-02-10_3223,2,Iraq,2007-02-10,3223
America_2001-11-15_1322,2,America,2001-11-15,1322
Afghanistan_2018-07-21_8385,2,Afghanistan,2018-07-21,8385
Uzbekistan_2001-11-15_1321,2,Uzbekistan,2001-11-15,1321
Britain_2018-07-10_8383,2,Britain,2018-07-10,8383
Kabul_2001-11-15_1321,2,Kabul,2001-11-15,1321
United_2007-02-19_3226,2,United,2007-02-19,3226
States_2007-02-19_3226,2,States,2007-02-19,3226
Britain_2007-02-19_3226,2,Britain,2007-02-19,3226
Britain_2001-04-04_298,2,Britain,2001-04-04,298
Britain_2001-11-15_1320,2,Britain,2001-11-15,1320
Afghanistan_2018-07-06_8381,2,Afghanistan,2018-07-06,8381
Pakistan_2018-06-26_8380,2,Pakistan,2018-06-26,8380
Kabul_2001-11-15_1320,2,Kabul,2001-11-15,1320
India_2007-02-07_3220,2,India,2007-02-07,3220
Iraq_2007-02-23_3229,2,Iraq,2007-02-23,3229
London_2018-06-26_8380,2,London,2018-06-26,8380
France_2007-02-24_3231,2,France,2007-02-24,3231
Germany_2007-02-24_3231,2,Germany,2007-02-24,3231
Kabul_2001-04-05_299,2,Kabul,2001-04-05,299
Texas_2018-06-26_8379,2,Texas,2018-06-26,8379
Britain_2007-02-26_3232,2,Britain,2007-02-26,3232
Sweden_2018-06-25_8378,2,Sweden,2018-06-25,8378
Egypt_2018-06-25_8378,2,Egypt,2018-06-25,8378
Afghanistan_2001-11-15_1318,2,Afghanistan,2001-11-15,1318
Colombia_2018-06-25_8378,2,Colombia,2018-06-25,8378
ITV_2007-02-26_3234,2,ITV,2007-02-26,3234
Panama_2018-06-25_8378,2,Panama,2018-06-25,8378
Britain_2001-04-06_300,2,Britain,2001-04-06,300
Yakaolong_2001-04-02_297,2,Yakaolong,2001-04-02,297
America_2018-07-26_8389,2,America,2018-07-26,8389
Britain_2007-02-27_3235,2,Britain,2007-02-27,3235
Carrington_2007-02-01_3212,2,Carrington,2007-02-01,3212
England_2001-03-30_292,2,England,2001-03-30,292
Germany_2007-01-26_3204,2,Germany,2007-01-26,3204
Kabul_2007-01-26_3204,2,Kabul,2007-01-26,3204
Aussie_2007-01-29_3207,2,Aussie,2007-01-29,3207
Helmand_2007-01-29_3208,2,Helmand,2007-01-29,3208
Kabul_2007-01-29_3208,2,Kabul,2007-01-29,3208
Iran_2001-11-15_1326,2,Iran,2001-11-15,1326
Pakistan_2001-11-15_1326,2,Pakistan,2001-11-15,1326
Kosovo_2001-03-30_293,2,Kosovo,2001-03-30,293
Britain_2001-11-15_1326,2,Britain,2001-11-15,1326
Brussels_2007-01-30_3209,2,Brussels,2007-01-30,3209
Sudan_2018-08-02_8394,2,Sudan,2018-08-02,8394
Uzbekistan_2001-11-15_1326,2,Uzbekistan,2001-11-15,1326
Britain_2007-02-01_3212,2,Britain,2007-02-01,3212
Kabul_2001-04-01_296,2,Kabul,2001-04-01,296
Washington_2018-07-26_8389,2,Washington,2018-07-26,8389
Kabul_2018-08-01_8393,2,Kabul,2018-08-01,8393
Iran_2001-04-01_296,2,Iran,2001-04-01,296
Turkey_2001-04-01_296,2,Turkey,2001-04-01,296
Jalalabad_2018-08-01_8393,2,Jalalabad,2018-08-01,8393
Iraq_2018-07-31_8392,2,Iraq,2018-07-31,8392
Afghanistan_2018-07-31_8392,2,Afghanistan,2018-07-31,8392
Kyoto_2007-02-06_3217,2,Kyoto,2007-02-06,3217
Washington_2001-11-15_1324,2,Washington,2001-11-15,1324
York_2001-11-15_1324,2,York,2001-11-15,1324
Afghanistan_2018-07-27_8390,2,Afghanistan,2018-07-27,8390
New_2001-11-15_1324,2,New,2001-11-15,1324
India_2018-07-27_8390,2,India,2018-07-27,8390
Islamabad_2001-11-15_1323,2,Islamabad,2001-11-15,1323
Afghanistan_2018-07-26_8389,2,Afghanistan,2018-07-26,8389
Germany_2018-06-24_8377,2,Germany,2018-06-24,8377
UK_2007-02-27_3235,2,UK,2007-02-27,3235
Pakistan_2006-11-30_3143,2,Pakistan,2006-11-30,3143
Afghanistan_2007-03-10_3256,2,Afghanistan,2007-03-10,3256
Kajaki_2007-03-06_3250,2,Kajaki,2007-03-06,3250
Pakistan_2007-03-06_3250,2,Pakistan,2007-03-06,3250
Kabul_2007-03-06_3250,2,Kabul,2007-03-06,3250
Lebanon_2018-06-08_8369,2,Lebanon,2018-06-08,8369
Fallujah_2018-05-31_8368,2,Fallujah,2018-05-31,8368
Helmand_2007-03-06_3251,2,Helmand,2007-03-06,3251
Kandahar_2007-03-06_3251,2,Kandahar,2007-03-06,3251
Afghanistan_2018-05-31_8368,2,Afghanistan,2018-05-31,8368
Washington_2007-03-07_3252,2,Washington,2007-03-07,3252
Iraq_2007-03-07_3252,2,Iraq,2007-03-07,3252
UK_2001-04-12_302,2,UK,2001-04-12,302
Italy_2007-03-07_3253,2,Italy,2007-03-07,3253
Turkey_2018-05-26_8366,2,Turkey,2018-05-26,8366
Afghanistan_2001-04-12_302,2,Afghanistan,2001-04-12,302
Nangarhar_2018-05-23_8363,2,Nangarhar,2018-05-23,8363
Afghanistan_2007-03-06_3250,2,Afghanistan,2007-03-06,3250
Syria_2018-05-23_8363,2,Syria,2018-05-23,8363
Iraq_2018-05-23_8363,2,Iraq,2018-05-23,8363
America_2007-03-10_3256,2,America,2007-03-10,3256
Afghanistan_2001-11-14_1311,2,Afghanistan,2001-11-14,1311
